Local time,Open,High,Low,Close,Volume
01.03.2014 01:30:00.000 GMT+0330,1326.163,1326.193,1326.163,1326.193,0
02.03.2014 01:30:00.000 GMT+0330,1326.193,1326.193,1326.193,1326.193,0
03.03.2014 01:30:00.000 GMT+0330,1332.303,1354.718,1330.642,1350.344,39724519.99779999
04.03.2014 01:30:00.000 GMT+0330,1350.387,1352.488,1331.253,1334.253,32179979.8137
05.03.2014 01:30:00.000 GMT+0330,1334.285,1341.805,1332.659,1336.667,30032180.0265
06.03.2014 01:30:00.000 GMT+0330,1336.677,1353.592,1331.163,1350.708,34471100.2274
07.03.2014 01:30:00.000 GMT+0330,1350.673,1352.892,1327.670,1338.933,37042999.998900004
08.03.2014 01:30:00.000 GMT+0330,1338.933,1338.933,1338.933,1338.933,0
09.03.2014 01:30:00.000 GMT+0330,1338.933,1338.933,1338.933,1338.933,0
10.03.2014 00:30:00.000 GMT+0330,1338.682,1344.622,1327.942,1339.532,35302800.238199994
11.03.2014 00:30:00.000 GMT+0330,1339.536,1352.522,1337.864,1348.817,40421100.497099996
12.03.2014 00:30:00.000 GMT+0330,1348.827,1370.836,1345.394,1366.771,46528699.77059999
13.03.2014 00:30:00.000 GMT+0330,1366.765,1375.042,1364.460,1370.167,40359500.1399
14.03.2014 00:30:00.000 GMT+0330,1370.174,1387.919,1367.842,1381.783,39409999.940000005
15.03.2014 00:30:00.000 GMT+0330,1381.783,1381.783,1381.783,1381.783,0
16.03.2014 00:30:00.000 GMT+0330,1381.783,1381.783,1381.783,1381.783,0
17.03.2014 00:30:00.000 GMT+0330,1389.122,1389.122,1361.948,1366.951,38849700.272199996
18.03.2014 00:30:00.000 GMT+0330,1366.966,1367.559,1350.736,1355.505,39337300.2559
19.03.2014 00:30:00.000 GMT+0330,1355.451,1359.616,1327.659,1329.476,42433799.63209999
20.03.2014 00:30:00.000 GMT+0330,1329.502,1334.634,1320.000,1327.637,45670399.8371
21.03.2014 00:30:00.000 GMT+0330,1327.628,1342.342,1326.939,1333.317,30456299.8302
22.03.2014 01:30:00.000 GMT+0430,1333.317,1333.317,1333.317,1333.317,0
23.03.2014 01:30:00.000 GMT+0430,1333.317,1333.317,1333.317,1333.317,0
24.03.2014 01:30:00.000 GMT+0430,1331.929,1334.256,1307.878,1308.651,36117400.192600004
25.03.2014 01:30:00.000 GMT+0430,1308.665,1317.312,1305.542,1310.928,34886400.1333
26.03.2014 01:30:00.000 GMT+0430,1310.909,1316.330,1298.657,1304.338,40388500.2658
27.03.2014 01:30:00.000 GMT+0430,1304.335,1306.803,1289.063,1291.195,32964999.5965
28.03.2014 01:30:00.000 GMT+0430,1291.145,1298.670,1285.660,1293.867,28068600.1405
29.03.2014 01:30:00.000 GMT+0430,1293.867,1293.867,1293.867,1293.867,0
30.03.2014 01:30:00.000 GMT+0430,1293.867,1293.867,1293.867,1293.867,0
31.03.2014 01:30:00.000 GMT+0430,1296.203,1298.543,1282.428,1283.932,26512500.166900005
01.04.2014 01:30:00.000 GMT+0430,1283.954,1287.965,1277.677,1278.854,24291999.608200006
02.04.2014 01:30:00.000 GMT+0430,1278.835,1294.518,1278.330,1289.781,27588500.119699996
03.04.2014 01:30:00.000 GMT+0430,1289.773,1293.914,1281.617,1286.535,25375500.351200003
04.04.2014 01:30:00.000 GMT+0430,1286.516,1306.690,1284.201,1302.272,31479899.943000004
05.04.2014 01:30:00.000 GMT+0430,1302.272,1302.272,1302.272,1302.272,0
06.04.2014 01:30:00.000 GMT+0430,1302.272,1302.272,1302.272,1302.272,0
07.04.2014 01:30:00.000 GMT+0430,1303.432,1304.142,1295.601,1297.234,25673299.891600005
08.04.2014 01:30:00.000 GMT+0430,1297.214,1314.330,1296.395,1308.504,33440000.2064
09.04.2014 01:30:00.000 GMT+0430,1308.457,1315.053,1300.850,1311.687,29758399.9813
10.04.2014 01:30:00.000 GMT+0430,1311.644,1324.511,1310.772,1318.824,41619399.50320001
11.04.2014 01:30:00.000 GMT+0430,1318.794,1323.813,1314.044,1317.168,29036200.262500003
12.04.2014 01:30:00.000 GMT+0430,1317.168,1317.168,1317.168,1317.168,0
13.04.2014 01:30:00.000 GMT+0430,1317.168,1317.168,1317.168,1317.168,0
14.04.2014 01:30:00.000 GMT+0430,1327.492,1331.113,1318.731,1327.815,27151399.791100007
15.04.2014 01:30:00.000 GMT+0430,1327.710,1327.710,1284.350,1302.241,36364299.8933
16.04.2014 01:30:00.000 GMT+0430,1302.273,1306.984,1293.510,1302.359,35245000.27300001
17.04.2014 01:30:00.000 GMT+0430,1302.333,1304.094,1293.151,1294.705,27104200.1917
18.04.2014 01:30:00.000 GMT+0430,1294.756,1295.220,1294.284,1295.026,80799.9969
19.04.2014 01:30:00.000 GMT+0430,1295.026,1295.026,1295.026,1295.026,0
20.04.2014 01:30:00.000 GMT+0430,1295.026,1295.026,1295.026,1295.026,0
21.04.2014 01:30:00.000 GMT+0430,1298.220,1301.873,1281.818,1289.654,29338500.031099994
22.04.2014 01:30:00.000 GMT+0430,1289.634,1292.744,1276.568,1283.555,32058099.778
23.04.2014 01:30:00.000 GMT+0430,1283.615,1288.954,1280.833,1283.659,27314099.9404
24.04.2014 01:30:00.000 GMT+0430,1283.668,1298.655,1268.506,1293.148,37021239.8106
25.04.2014 01:30:00.000 GMT+0430,1293.097,1305.025,1290.382,1301.721,38332600.133099996
26.04.2014 01:30:00.000 GMT+0430,1301.721,1301.721,1301.721,1301.721,0
27.04.2014 01:30:00.000 GMT+0430,1301.721,1301.721,1301.721,1301.721,0
28.04.2014 01:30:00.000 GMT+0430,1303.042,1306.448,1292.003,1296.314,32828100.055300005
29.04.2014 01:30:00.000 GMT+0430,1296.281,1301.342,1286.262,1295.764,50924499.68380002
30.04.2014 01:30:00.000 GMT+0430,1295.773,1298.093,1284.925,1291.444,45057500.08720001
01.05.2014 01:30:00.000 GMT+0430,1291.434,1292.792,1277.274,1284.176,49584899.4582
02.05.2014 01:30:00.000 GMT+0430,1284.190,1304.623,1274.773,1298.827,42386299.82039999
03.05.2014 01:30:00.000 GMT+0430,1298.827,1298.827,1298.827,1298.827,0
04.05.2014 01:30:00.000 GMT+0430,1298.827,1298.827,1298.827,1298.827,0
05.05.2014 01:30:00.000 GMT+0430,1300.193,1315.523,1299.445,1310.139,32723899.9907
06.05.2014 01:30:00.000 GMT+0430,1310.133,1314.022,1304.304,1307.812,31679700.0253
07.05.2014 01:30:00.000 GMT+0430,1307.830,1314.458,1286.604,1289.793,39406700.0014
08.05.2014 01:30:00.000 GMT+0430,1289.803,1295.319,1284.926,1289.333,49508199.8273
09.05.2014 01:30:00.000 GMT+0430,1289.339,1294.353,1285.482,1287.856,30743400.1794
10.05.2014 01:30:00.000 GMT+0430,1287.856,1287.856,1287.856,1287.856,0
11.05.2014 01:30:00.000 GMT+0430,1287.856,1287.856,1287.856,1287.856,0
12.05.2014 01:30:00.000 GMT+0430,1289.489,1303.830,1277.658,1295.755,41886400.1928
13.05.2014 01:30:00.000 GMT+0430,1295.747,1298.792,1289.060,1293.513,36979199.9621
14.05.2014 01:30:00.000 GMT+0430,1293.487,1308.985,1291.513,1305.819,41843599.3656
15.05.2014 01:30:00.000 GMT+0430,1305.830,1307.088,1290.888,1295.993,40608999.477299996
16.05.2014 01:30:00.000 GMT+0430,1296.005,1298.207,1287.692,1292.794,38206299.783199996
17.05.2014 01:30:00.000 GMT+0430,1292.794,1292.794,1292.794,1292.794,0
18.05.2014 01:30:00.000 GMT+0430,1292.794,1292.794,1292.794,1292.794,0
19.05.2014 01:30:00.000 GMT+0430,1292.462,1305.410,1289.123,1292.919,37744300.2464
20.05.2014 01:30:00.000 GMT+0430,1292.930,1296.842,1285.903,1294.039,45572200.106000006
21.05.2014 01:30:00.000 GMT+0430,1294.027,1296.203,1283.304,1291.865,30855400.019100007
22.05.2014 01:30:00.000 GMT+0430,1291.722,1303.592,1290.042,1293.945,30501899.719199996
23.05.2014 01:30:00.000 GMT+0430,1293.934,1295.474,1286.666,1292.298,27822700.2258
24.05.2014 01:30:00.000 GMT+0430,1292.298,1292.298,1292.298,1292.298,0
25.05.2014 01:30:00.000 GMT+0430,1292.298,1292.298,1292.298,1292.298,0
26.05.2014 01:30:00.000 GMT+0430,1293.593,1294.106,1290.747,1292.652,14281700.064499998
27.05.2014 01:30:00.000 GMT+0430,1292.698,1293.332,1264.484,1264.702,36646909.8926
28.05.2014 01:30:00.000 GMT+0430,1264.690,1267.155,1255.928,1257.954,38251700.0005
29.05.2014 01:30:00.000 GMT+0430,1258.003,1260.463,1251.420,1255.501,42620699.355500005
30.05.2014 01:30:00.000 GMT+0430,1255.536,1260.341,1242.149,1249.300,31755099.849299997
31.05.2014 01:30:00.000 GMT+0430,1249.300,1249.300,1249.300,1249.300,0
01.06.2014 01:30:00.000 GMT+0430,1249.300,1249.300,1249.300,1249.300,0
02.06.2014 01:30:00.000 GMT+0430,1250.032,1250.742,1241.017,1243.687,26442600.1163
03.06.2014 01:30:00.000 GMT+0430,1243.587,1247.617,1240.522,1244.815,33316199.795500003
04.06.2014 01:30:00.000 GMT+0430,1244.827,1249.005,1242.816,1243.729,39483800.0697
05.06.2014 01:30:00.000 GMT+0430,1243.750,1257.603,1241.069,1253.419,47426999.78569999
06.06.2014 01:30:00.000 GMT+0430,1253.409,1257.787,1245.865,1252.989,41469500.119
07.06.2014 01:30:00.000 GMT+0430,1252.989,1252.989,1252.989,1252.989,0
08.06.2014 01:30:00.000 GMT+0430,1252.989,1252.989,1252.989,1252.989,0
09.06.2014 01:30:00.000 GMT+0430,1252.593,1256.958,1251.535,1252.047,24726100.0276
10.06.2014 01:30:00.000 GMT+0430,1252.037,1263.523,1250.268,1259.658,38022800.2301
11.06.2014 01:30:00.000 GMT+0430,1259.648,1265.203,1257.742,1260.862,30714500.0792
12.06.2014 01:30:00.000 GMT+0430,1260.842,1274.786,1259.882,1273.149,47646900.104
13.06.2014 01:30:00.000 GMT+0430,1273.119,1277.849,1270.767,1276.528,44842599.8619
14.06.2014 01:30:00.000 GMT+0430,1276.528,1276.528,1276.528,1276.528,0
15.06.2014 01:30:00.000 GMT+0430,1276.528,1276.528,1276.528,1276.528,0
16.06.2014 01:30:00.000 GMT+0430,1276.242,1284.860,1270.609,1271.712,55105199.84369999
17.06.2014 01:30:00.000 GMT+0430,1271.722,1273.233,1258.653,1270.531,41484699.883200005
18.06.2014 01:30:00.000 GMT+0430,1270.541,1278.453,1266.283,1277.532,40439299.601
19.06.2014 01:30:00.000 GMT+0430,1278.105,1321.590,1275.935,1320.108,58159800.15139999
20.06.2014 01:30:00.000 GMT+0430,1319.471,1321.992,1306.446,1314.500,44878899.7233
21.06.2014 01:30:00.000 GMT+0430,1314.500,1314.500,1314.500,1314.500,0
22.06.2014 01:30:00.000 GMT+0430,1314.500,1314.500,1314.500,1314.500,0
23.06.2014 01:30:00.000 GMT+0430,1313.641,1318.433,1309.930,1317.273,31532199.740500007
24.06.2014 01:30:00.000 GMT+0430,1317.298,1325.955,1313.821,1318.079,39433600.07779999
25.06.2014 01:30:00.000 GMT+0430,1318.049,1324.791,1307.002,1319.068,46722480.127900004
26.06.2014 01:30:00.000 GMT+0430,1319.052,1319.741,1306.221,1316.468,44931700.29039999
27.06.2014 01:30:00.000 GMT+0430,1316.456,1322.250,1312.608,1315.869,33951299.76619999
28.06.2014 01:30:00.000 GMT+0430,1315.869,1315.869,1315.869,1315.869,0
29.06.2014 01:30:00.000 GMT+0430,1315.869,1315.869,1315.869,1315.869,0
30.06.2014 01:30:00.000 GMT+0430,1316.123,1329.450,1310.284,1327.177,39410899.8773
01.07.2014 01:30:00.000 GMT+0430,1327.147,1332.947,1323.746,1326.198,39910199.941599995
02.07.2014 01:30:00.000 GMT+0430,1326.188,1331.964,1321.276,1326.586,44796099.9837
03.07.2014 01:30:00.000 GMT+0430,1326.779,1327.431,1308.941,1319.333,50086199.515300006
04.07.2014 01:30:00.000 GMT+0430,1319.306,1323.123,1318.585,1320.233,32268300.1057
05.07.2014 01:30:00.000 GMT+0430,1320.233,1320.233,1320.233,1320.233,0
06.07.2014 01:30:00.000 GMT+0430,1320.233,1320.233,1320.233,1320.233,0
07.07.2014 01:30:00.000 GMT+0430,1320.453,1320.736,1311.386,1319.674,53013800.02480001
08.07.2014 01:30:00.000 GMT+0430,1319.754,1324.764,1313.443,1319.027,38214099.6984
09.07.2014 01:30:00.000 GMT+0430,1319.047,1332.286,1317.783,1327.645,37300000.2733
10.07.2014 01:30:00.000 GMT+0430,1327.615,1345.033,1323.971,1335.534,41513399.989700004
11.07.2014 01:30:00.000 GMT+0430,1335.514,1339.161,1333.653,1338.410,29290579.7526
12.07.2014 01:30:00.000 GMT+0430,1338.410,1338.410,1338.410,1338.410,0
13.07.2014 01:30:00.000 GMT+0430,1338.410,1338.410,1338.410,1338.410,0
14.07.2014 01:30:00.000 GMT+0430,1339.033,1339.512,1302.299,1306.991,75820000.3803
15.07.2014 01:30:00.000 GMT+0430,1307.048,1313.710,1292.148,1293.811,63525700.37010001
16.07.2014 01:30:00.000 GMT+0430,1293.839,1303.713,1293.069,1298.998,55134099.8574
17.07.2014 01:30:00.000 GMT+0430,1298.553,1323.933,1297.521,1318.965,47147499.680599995
18.07.2014 01:30:00.000 GMT+0430,1318.381,1324.637,1304.522,1310.648,32809400.111599997
19.07.2014 01:30:00.000 GMT+0430,1310.648,1310.648,1310.648,1310.648,0
20.07.2014 01:30:00.000 GMT+0430,1310.648,1310.648,1310.648,1310.648,0
21.07.2014 01:30:00.000 GMT+0430,1310.181,1318.303,1307.393,1312.279,37101600.00619999
22.07.2014 01:30:00.000 GMT+0430,1312.207,1315.786,1301.977,1306.200,48756600.21729999
23.07.2014 01:30:00.000 GMT+0430,1306.230,1311.180,1303.070,1304.458,32287400.0449
24.07.2014 01:30:00.000 GMT+0430,1304.433,1305.082,1287.628,1293.489,72471200.1912
25.07.2014 01:30:00.000 GMT+0430,1293.573,1308.571,1290.885,1306.886,34860900.037599996
26.07.2014 01:30:00.000 GMT+0430,1306.886,1306.886,1306.886,1306.886,0
27.07.2014 01:30:00.000 GMT+0430,1306.886,1306.886,1306.886,1306.886,0
28.07.2014 01:30:00.000 GMT+0430,1307.571,1309.133,1301.296,1303.896,29139699.906100005
29.07.2014 01:30:00.000 GMT+0430,1303.876,1312.194,1296.123,1299.031,30417699.666300002
30.07.2014 01:30:00.000 GMT+0430,1298.741,1303.595,1291.709,1296.041,21509999.9756
31.07.2014 01:30:00.000 GMT+0430,1296.018,1297.299,1280.743,1282.459,27070580.0884
01.08.2014 01:30:00.000 GMT+0430,1282.933,1297.166,1279.921,1293.534,37066499.5014
02.08.2014 01:30:00.000 GMT+0430,1293.534,1293.534,1293.534,1293.534,0
03.08.2014 01:30:00.000 GMT+0430,1293.534,1293.534,1293.534,1293.534,0
04.08.2014 01:30:00.000 GMT+0430,1294.021,1295.358,1286.080,1288.075,23732100.2633
05.08.2014 01:30:00.000 GMT+0430,1288.030,1293.941,1282.475,1288.616,27541400.0397
06.08.2014 01:30:00.000 GMT+0430,1288.592,1309.553,1287.571,1305.663,37998800.3618
07.08.2014 01:30:00.000 GMT+0430,1305.634,1314.618,1301.993,1312.383,32750500.3458
08.08.2014 01:30:00.000 GMT+0430,1312.630,1322.651,1305.559,1309.242,39205499.7982
09.08.2014 01:30:00.000 GMT+0430,1309.242,1309.242,1309.242,1309.242,0
10.08.2014 01:30:00.000 GMT+0430,1309.242,1309.242,1309.242,1309.242,0
11.08.2014 01:30:00.000 GMT+0430,1308.658,1311.435,1305.135,1308.220,28166700.035400003
12.08.2014 01:30:00.000 GMT+0430,1307.761,1317.818,1305.619,1309.210,29188700.005299997
13.08.2014 01:30:00.000 GMT+0430,1308.200,1314.941,1304.855,1312.642,31592300.295700006
14.08.2014 01:30:00.000 GMT+0430,1311.958,1319.441,1308.746,1313.297,32940500.3487
15.08.2014 01:30:00.000 GMT+0430,1311.911,1315.119,1292.527,1304.487,38279000.25240001
16.08.2014 01:30:00.000 GMT+0430,1304.487,1304.487,1304.487,1304.487,0
17.08.2014 01:30:00.000 GMT+0430,1304.487,1304.487,1304.487,1304.487,0
18.08.2014 01:30:00.000 GMT+0430,1302.741,1303.574,1295.570,1298.116,22828999.996299997
19.08.2014 01:30:00.000 GMT+0430,1298.089,1302.298,1293.800,1295.604,21648300.2401
20.08.2014 01:30:00.000 GMT+0430,1295.591,1297.907,1287.809,1291.677,26391880.112600002
21.08.2014 01:30:00.000 GMT+0430,1291.619,1291.619,1271.973,1276.496,30046999.9692
22.08.2014 01:30:00.000 GMT+0430,1276.526,1282.851,1274.105,1280.792,25459000.015
23.08.2014 01:30:00.000 GMT+0430,1280.792,1280.792,1280.792,1280.792,0
24.08.2014 01:30:00.000 GMT+0430,1280.792,1280.792,1280.792,1280.792,0
25.08.2014 01:30:00.000 GMT+0430,1278.880,1280.848,1274.359,1276.607,25855000.019
26.08.2014 01:30:00.000 GMT+0430,1276.621,1290.809,1275.338,1280.892,33611479.8946
27.08.2014 01:30:00.000 GMT+0430,1280.962,1287.305,1279.929,1282.393,24187799.940199997
28.08.2014 01:30:00.000 GMT+0430,1282.378,1296.428,1282.167,1289.379,36852400.0047
29.08.2014 01:30:00.000 GMT+0430,1289.344,1291.290,1283.269,1286.765,21820099.9959
30.08.2014 01:30:00.000 GMT+0430,1286.765,1286.765,1286.765,1286.765,0
31.08.2014 01:30:00.000 GMT+0430,1286.765,1286.765,1286.765,1286.765,0
01.09.2014 01:30:00.000 GMT+0430,1287.242,1289.827,1284.744,1286.862,11036009.8778
02.09.2014 01:30:00.000 GMT+0430,1287.131,1287.449,1262.360,1265.180,31491295.9933
03.09.2014 01:30:00.000 GMT+0430,1265.449,1271.490,1261.197,1269.167,32809419.9155
04.09.2014 01:30:00.000 GMT+0430,1269.127,1277.218,1260.509,1261.654,33884300.41509999
05.09.2014 01:30:00.000 GMT+0430,1261.539,1273.678,1257.201,1268.513,32233529.922999997
06.09.2014 01:30:00.000 GMT+0430,1268.513,1268.513,1268.513,1268.513,0
07.09.2014 01:30:00.000 GMT+0430,1268.513,1268.513,1268.513,1268.513,0
08.09.2014 01:30:00.000 GMT+0430,1268.452,1271.712,1251.379,1255.106,29843842.0295
09.09.2014 01:30:00.000 GMT+0430,1255.132,1258.085,1247.479,1255.181,36956229.6313
10.09.2014 01:30:00.000 GMT+0430,1255.214,1257.690,1243.738,1249.530,35910499.893699996
11.09.2014 01:30:00.000 GMT+0430,1249.515,1250.048,1234.877,1240.368,38716020.066800006
12.09.2014 01:30:00.000 GMT+0430,1239.649,1241.500,1227.501,1229.292,36910039.7827
13.09.2014 01:30:00.000 GMT+0430,1229.292,1229.292,1229.292,1229.292,0
14.09.2014 01:30:00.000 GMT+0430,1229.292,1229.292,1229.292,1229.292,0
15.09.2014 01:30:00.000 GMT+0430,1227.271,1238.519,1225.537,1233.034,37384029.9845
16.09.2014 01:30:00.000 GMT+0430,1231.780,1241.911,1231.713,1235.409,43265719.9802
17.09.2014 01:30:00.000 GMT+0430,1235.383,1239.161,1221.360,1223.242,37621855.0627
18.09.2014 01:30:00.000 GMT+0430,1222.015,1227.861,1215.592,1224.476,53666690.1709
19.09.2014 01:30:00.000 GMT+0430,1224.751,1228.493,1213.653,1215.205,58825319.826400004
20.09.2014 01:30:00.000 GMT+0430,1215.205,1215.205,1215.205,1215.205,0
21.09.2014 01:30:00.000 GMT+0430,1215.205,1215.205,1215.205,1215.205,0
22.09.2014 00:30:00.000 GMT+0330,1215.242,1220.391,1208.162,1214.896,47861449.77820001
23.09.2014 00:30:00.000 GMT+0330,1214.862,1235.281,1214.031,1223.174,48191009.708500005
24.09.2014 00:30:00.000 GMT+0330,1223.257,1226.009,1215.637,1216.876,41400620.0218
25.09.2014 00:30:00.000 GMT+0330,1216.855,1224.431,1206.765,1221.334,55196190.57849999
26.09.2014 00:30:00.000 GMT+0330,1221.385,1231.249,1212.209,1217.984,48342540.3321
27.09.2014 00:30:00.000 GMT+0330,1217.984,1217.984,1217.984,1217.984,0
28.09.2014 00:30:00.000 GMT+0330,1217.984,1217.984,1217.984,1217.984,0
29.09.2014 00:30:00.000 GMT+0330,1218.261,1223.252,1214.857,1215.568,56264450.3411
30.09.2014 00:30:00.000 GMT+0330,1215.547,1220.082,1204.406,1208.002,66936679.8445
01.10.2014 00:30:00.000 GMT+0330,1207.639,1219.330,1204.555,1213.623,51465419.64989999
02.10.2014 00:30:00.000 GMT+0330,1213.593,1222.311,1208.593,1214.128,54408739.605
03.10.2014 00:30:00.000 GMT+0330,1214.116,1215.262,1189.965,1190.502,39080230.1805
04.10.2014 00:30:00.000 GMT+0330,1190.502,1190.502,1190.502,1190.502,0
05.10.2014 00:30:00.000 GMT+0330,1190.502,1190.502,1190.502,1190.502,0
06.10.2014 00:30:00.000 GMT+0330,1191.491,1208.998,1182.829,1206.932,42340909.71949999
07.10.2014 00:30:00.000 GMT+0330,1206.902,1213.390,1202.884,1208.690,45262760.1813
08.10.2014 00:30:00.000 GMT+0330,1209.229,1224.030,1204.895,1220.779,47303559.8695
09.10.2014 00:30:00.000 GMT+0330,1220.730,1233.306,1218.929,1224.081,50272809.7265
10.10.2014 00:30:00.000 GMT+0330,1224.112,1225.408,1217.332,1222.788,44986529.7841
11.10.2014 00:30:00.000 GMT+0330,1222.788,1222.788,1222.788,1222.788,0
12.10.2014 00:30:00.000 GMT+0330,1222.788,1222.788,1222.788,1222.788,0
13.10.2014 00:30:00.000 GMT+0330,1223.261,1237.704,1223.073,1228.182,36950169.801199995
14.10.2014 00:30:00.000 GMT+0330,1236.829,1238.168,1230.898,1232.512,50180550.217499994
15.10.2014 00:30:00.000 GMT+0330,1232.482,1249.679,1221.781,1241.633,68048490.588
16.10.2014 00:30:00.000 GMT+0330,1241.584,1245.151,1235.332,1238.450,73471668.9711
17.10.2014 00:30:00.000 GMT+0330,1238.413,1241.648,1231.621,1237.653,54598550.39190001
18.10.2014 00:30:00.000 GMT+0330,1237.653,1237.653,1237.653,1237.653,0
19.10.2014 00:30:00.000 GMT+0330,1237.653,1237.653,1237.653,1237.653,0
20.10.2014 00:30:00.000 GMT+0330,1238.381,1248.729,1234.578,1246.525,50057476.1033
21.10.2014 00:30:00.000 GMT+0330,1245.869,1255.179,1245.308,1248.417,56297419.846
22.10.2014 00:30:00.000 GMT+0330,1248.387,1249.677,1240.421,1240.868,45715839.747899994
23.10.2014 00:30:00.000 GMT+0330,1241.570,1244.562,1226.282,1231.463,46504890.307900004
24.10.2014 00:30:00.000 GMT+0330,1233.554,1234.298,1228.720,1230.688,41668299.30239999
25.10.2014 00:30:00.000 GMT+0330,1230.688,1230.688,1230.688,1230.688,0
26.10.2014 00:30:00.000 GMT+0330,1230.688,1230.688,1230.688,1230.688,0
27.10.2014 00:30:00.000 GMT+0330,1230.386,1231.979,1225.341,1226.191,33659630.1793
28.10.2014 00:30:00.000 GMT+0330,1226.226,1235.522,1222.428,1228.346,50118580.3495
29.10.2014 00:30:00.000 GMT+0330,1228.304,1230.522,1208.199,1211.863,39080330.4249
30.10.2014 00:30:00.000 GMT+0330,1211.891,1216.609,1195.881,1198.444,65706330.0949
31.10.2014 00:30:00.000 GMT+0330,1199.379,1202.655,1161.148,1172.410,83683829.96350001
01.11.2014 00:30:00.000 GMT+0330,1172.410,1172.410,1172.410,1172.410,0
02.11.2014 00:30:00.000 GMT+0330,1172.410,1172.410,1172.410,1172.410,0
03.11.2014 01:30:00.000 GMT+0330,1169.770,1173.778,1161.529,1166.711,50994578.00330001
04.11.2014 01:30:00.000 GMT+0330,1165.419,1174.792,1163.821,1168.205,52837610.099300005
05.11.2014 01:30:00.000 GMT+0330,1168.179,1169.612,1137.731,1140.302,74954629.451
06.11.2014 01:30:00.000 GMT+0330,1140.342,1149.501,1138.061,1141.541,66449809.80929999
07.11.2014 01:30:00.000 GMT+0330,1141.421,1178.641,1131.549,1177.721,82086389.1582
08.11.2014 01:30:00.000 GMT+0330,1177.721,1177.721,1177.721,1177.721,0
09.11.2014 01:30:00.000 GMT+0330,1177.721,1177.721,1177.721,1177.721,0
10.11.2014 01:30:00.000 GMT+0330,1177.452,1177.521,1147.286,1151.211,61475389.7189
11.11.2014 01:30:00.000 GMT+0330,1151.879,1173.239,1146.061,1163.951,64370819.92639999
12.11.2014 01:30:00.000 GMT+0330,1164.002,1170.011,1157.231,1162.321,59030690.14259999
13.11.2014 01:30:00.000 GMT+0330,1162.321,1167.890,1153.852,1162.230,66791209.4039
14.11.2014 01:30:00.000 GMT+0330,1162.081,1193.550,1146.845,1188.481,75084279.57940002
15.11.2014 01:30:00.000 GMT+0330,1188.481,1188.481,1188.481,1188.481,0
16.11.2014 01:30:00.000 GMT+0330,1188.481,1188.481,1188.481,1188.481,0
17.11.2014 01:30:00.000 GMT+0330,1186.609,1194.132,1181.408,1186.448,66462030.14249999
18.11.2014 01:30:00.000 GMT+0330,1186.459,1204.602,1183.342,1196.752,62612099.3323
19.11.2014 01:30:00.000 GMT+0330,1196.802,1202.129,1175.089,1182.391,65306219.5652
